4295538037 450 0 89235537
4295538053 336 0 63984073
4295538069 439 0 73699752
4295538085 470 0 83674695
4295538101 570 0 93523350
4295538117 547 0 90256657
4295538134 529 0 90273553
4295538150 446 0 88748305
4295538167 426 0 87798188
4295538183 408 0 83449575
4295538199 490 0 85136444
4295538215 533 0 89443361
4295538231 318 0 67754238
4295538247 377 0 83989964
4295538263 376 0 83875655
4295538279 525 0 94044662
4295538295 491 0 90671057
4295538311 527 0 90022785
4295538327 508 0 96259963
4295538343 536 0 90807393
4295538359 604 0 93364022
4295538376 435 0 82936199
4295538396 438 0 82474551
4295538412 615 0 97416384
4295538428 441 0 67186302
4295538444 554 0 88073249
4295538460 526 0 90319921
4295538476 479 0 89481089
4295538492 453 0 90031857
4295538508 376 0 76010909
4295538524 236 0 52778709
4295538540 338 0 83185943
4295538556 518 0 92827350
4295538572 360 0 62261028
4295538588 499 0 93479910
4295538604 489 0 83295879
4295538620 310 0 46813787
4295538636 336 0 81524914
4295538652 298 0 84267959
4295538668 413 0 89806993
4295538684 305 0 85741916
4295538700 138 0 31635058
4295538716 0 0 0
4295538735 50 0 30022898
4295538752 161 0 51479733
4295538768 307 0 59654543
4295538785 439 0 80446322
4295538802 360 0 89923137
4295538818 375 0 84193980
4295538834 332 0 81962279
4295538851 497 0 90787697
4295538868 411 0 93185163
4295538884 464 0 89238753
4295538900 398 0 87769036
4295538916 236 0 56973599
4295538933 392 0 84867868
4295538949 460 0 94664571
4295538966 505 0 97143435
4295538984 465 0 95259787
4295539000 435 0 92564470
4295539016 351 0 82796423
4295539032 400 0 78882658
4295539049 459 0 95475211
4295539066 438 0 96522699
4295539082 439 0 93039094
4295539099 359 0 85886268
4295539115 408 0 85592796
4295539131 396 0 89234465
4295539147 469 0 91169953
4295539163 336 0 92048422
4295539180 266 0 88559782
4295539197 351 0 82923468
4295539213 178 0 73378621
4295539229 237 0 72887928
4295539245 290 0 65262910
4295539261 376 0 75598941
4295539277 391 0 89012369
4295539293 493 0 88005649
4295539310 270 0 52527333
4295539327 245 0 43342566
4295539343 0 0 0
4295539359 40 0 9454831
read 256 profiled data
